date,cash,market_value,equity,positions
2024-06-05,86622.21,915022.0,1001644.21,8
2024-06-06,86622.21,917280.0,1003902.21,8
2024-06-07,86622.21,910924.0,997546.21,8
2024-06-11,199936.03,792762.0,992698.03,7
2024-06-12,323237.25,671673.0,994910.25,6
2024-06-13,323237.25,676980.0,1000217.25,6
2024-06-14,380859.42,604790.0,985649.42,5
2024-06-17,520547.17,464067.0,984614.17,4
2024-06-18,597168.89,387543.0,984711.89,4
2024-06-19,715900.46,269407.0,985307.46,3
2024-06-20,690605.89,295334.0,985939.89,3
2024-06-21,690605.89,294937.0,985542.89,3
2024-06-24,690605.89,297735.0,988340.89,3
2024-06-25,594084.02,395510.0,989594.02,3
2024-06-26,594084.02,394169.0,988253.02,3
2024-06-27,594084.02,394142.0,988226.02,3
2024-06-28,594084.02,394904.0,988988.02,3
2024-07-01,495274.33,497104.0,992378.33,4
2024-07-02,495274.33,499985.0,995259.33,4
2024-07-03,398235.11,593047.0,991282.11,5
2024-07-04,299604.47,693227.0,992831.47,6
2024-07-05,251792.04,735452.0,987244.04,6
2024-07-08,443880.94,552125.0,996005.94,4
2024-07-09,443880.94,557943.0,1001823.94,4
2024-07-10,443880.94,552519.0,996399.94,4
2024-07-11,344615.14,655047.0,999662.14,5
2024-07-12,443569.87,557806.0,1001375.87,4
2024-07-15,296399.61,710625.0,1007024.61,5
2024-07-16,296399.61,708820.0,1005219.61,5
2024-07-17,480309.73,521598.0,1001907.73,4
2024-07-18,574954.7,428316.0,1003270.7,4
2024-07-19,596288.47,407475.0,1003763.47,4
2024-07-22,499925.43,500940.0,1000865.43,4
2024-07-23,451272.78,541852.0,993124.78,4
2024-07-24,327540.62,662413.0,989953.62,5
2024-07-25,278543.88,711453.0,989996.88,5
2024-07-26,278543.88,708041.0,986584.88,5
2024-07-29,418109.72,563723.0,981832.72,4
2024-07-30,418109.72,561679.0,979788.72,4
2024-07-31,418109.72,568730.0,986839.72,4
2024-08-01,418109.72,563177.0,981286.72,4
2024-08-02,418109.72,553900.0,972009.72,4
2024-08-05,418109.72,549766.0,967875.72,4
