date,cash,market_value,equity,positions
2025-10-17,871022.15,393398.0,1264420.15,3
2025-10-20,871022.15,395730.0,1266752.15,3
2025-10-21,871022.15,397631.0,1268653.15,3
2025-10-22,871022.15,396913.0,1267935.15,3
2025-10-23,1000888.38,268880.0,1269768.38,2
2025-10-24,1000888.38,270744.0,1271632.38,2
2025-10-27,946511.86,320498.0,1267009.86,3
2025-10-28,883537.49,380652.0,1264189.49,3
2025-10-29,695313.56,577638.0,1272951.56,4
2025-10-30,560750.1,694628.0,1255378.1,5
2025-10-31,487658.32,763544.0,1251202.32,5
2025-11-03,671547.87,582709.0,1254256.87,4
2025-11-04,614292.99,640022.0,1254314.99,4
2025-11-05,614292.99,641950.0,1256242.99,4
2025-11-06,613338.98,648534.0,1261872.98,4
2025-11-07,489868.89,772762.0,1262630.89,5
2025-11-10,431003.59,836794.0,1267797.59,5
2025-11-11,425068.53,840996.0,1266064.53,5
2025-11-12,425068.53,852741.0,1277809.53,5
2025-11-13,425068.53,860064.0,1285132.53,5
2025-11-14,422219.5,856311.0,1278530.5,5
2025-11-17,297197.0,972458.0,1269655.0,6
2025-11-18,237597.5,1028712.0,1266309.5,6
2025-11-19,233304.46,1046532.0,1279836.46,6
2025-11-20,233304.46,1041482.0,1274786.46,6
2025-11-21,233304.46,1034850.0,1268154.46,6
2025-11-24,233304.46,1026501.0,1259805.46,6
2025-11-25,233304.46,1032687.0,1265991.46,6
2025-11-26,233304.46,1034342.0,1267646.46,6
2025-11-27,107343.72,1162380.0,1269723.72,7
2025-11-28,44309.34,1219661.0,1263970.34,7
2025-12-01,44309.34,1229005.0,1273314.34,7
2025-12-02,44309.34,1233858.0,1278167.34,7
2025-12-03,44309.34,1228745.0,1273054.34,7
2025-12-04,231277.13,1045328.0,1276605.13,6
2025-12-05,231277.13,1056040.0,1287317.13,6
2025-12-08,231277.13,1056671.0,1287948.13,6
2025-12-09,231277.13,1046117.0,1277394.13,6
2025-12-10,231277.13,1036274.0,1267551.13,6
2025-12-11,415321.15,853108.0,1268429.15,5
2025-12-12,415321.15,856781.0,1272102.15,5
2025-12-15,415321.15,867799.0,1283120.15,5
2025-12-16,415321.15,865713.0,1281034.15,5
2025-12-17,677542.71,606282.0,1283824.71,3
2025-12-18,677542.71,610062.0,1287604.71,3
2025-12-19,549579.45,736550.0,1286129.45,4
2025-12-22,485707.85,798792.0,1284499.85,4
2025-12-23,485707.85,807066.0,1292773.85,4
2025-12-24,593980.71,694211.0,1288191.71,4
2025-12-25,531864.56,760178.0,1292042.56,4
2025-12-26,517771.42,776070.0,1293841.42,4
2025-12-29,390006.21,903271.0,1293277.21,5
2025-12-30,261016.68,1033899.0,1294915.68,6
2025-12-31,382303.42,914061.0,1296364.42,5
2026-01-05,382303.42,923434.0,1305737.42,5
2026-01-06,382303.42,949601.0,1331904.42,5
2026-01-07,315824.14,996555.0,1312379.14,5
2026-01-08,314830.13,979318.0,1294148.13,5
2026-01-09,503050.98,793116.0,1296166.98,4
2026-01-12,503050.98,788308.0,1291358.98,4
2026-01-13,503050.98,788434.0,1291484.98,4
2026-01-14,503050.98,789405.0,1292455.98,4
2026-01-15,595932.33,697185.0,1293117.33,4
2026-01-16,642247.1,641271.0,1283518.1,4
2026-01-19,571052.37,712659.0,1283711.37,4
2026-01-20,509908.48,768849.0,1278757.48,4
2026-01-21,509908.48,767160.0,1277068.48,4
2026-01-22,500003.38,772450.0,1272453.38,4
2026-01-23,500003.38,765919.0,1265922.38,4
2026-01-26,679067.19,597345.0,1276412.19,3
2026-01-27,679067.19,600753.0,1279820.19,3
2026-01-28,551161.94,737481.0,1288642.94,4
2026-01-29,489695.97,805021.0,1294716.97,4
2026-01-30,360443.38,922814.0,1283257.38,5
2026-02-02,466292.87,790981.0,1257273.87,5
2026-02-03,578393.64,687303.0,1265696.64,4
2026-02-04,554891.54,724195.0,1279086.54,4
2026-02-05,553825.53,725223.0,1279048.53,4
2026-02-06,492582.87,786779.0,1279361.87,4
2026-02-09,492582.87,790445.0,1283027.87,4
2026-02-10,492582.87,785644.0,1278226.87,4
2026-02-11,370319.09,911403.0,1281722.09,5
2026-02-12,308653.06,974595.0,1283248.06,5
2026-02-13,308653.06,949728.0,1258381.06,5
2026-02-24,504733.92,762104.0,1266837.92,4
2026-02-25,504733.92,772928.0,1277661.92,4
2026-02-26,504733.92,757296.0,1262029.92,4
2026-02-27,504733.92,755202.0,1259935.92,4
2026-03-02,553664.44,725989.0,1279653.44,4
2026-03-03,601992.76,673503.0,1275495.76,4
2026-03-04,831363.31,444632.0,1275995.31,3
2026-03-05,860436.2,416691.0,1277127.2,3
2026-03-06,871827.23,404953.0,1276780.23,3
2026-03-09,808454.76,457847.0,1266301.76,3
2026-03-10,746320.61,516265.0,1262585.61,3
2026-03-11,544577.17,733787.0,1278364.17,5
2026-03-12,481938.66,798632.0,1280570.66,5
2026-03-13,481938.66,794139.0,1276077.66,5
2026-03-16,481938.66,796776.0,1278714.66,5
2026-03-17,667097.83,609233.0,1276330.83,4
2026-03-18,667097.83,603115.0,1270212.83,4
2026-03-19,607792.42,665801.0,1273593.42,4
2026-03-20,607792.42,662093.0,1269885.42,4
2026-03-23,667897.59,604105.0,1272002.59,4
2026-03-24,791543.54,472655.0,1264198.54,3
2026-03-25,791543.54,468132.0,1259675.54,3
2026-03-26,791543.54,466312.0,1257855.54,3
2026-03-27,791543.54,475219.0,1266762.54,3
2026-03-30,666160.95,606735.0,1272895.95,4
2026-03-31,666160.95,598520.0,1264680.95,4
2026-04-01,666160.95,591738.0,1257898.95,4
2026-04-02,542528.81,717808.0,1260336.81,5
2026-04-03,358805.06,886400.0,1245205.06,6
2026-04-07,358805.06,887801.0,1246606.06,6
2026-04-08,358805.06,892882.0,1251687.06,6
2026-04-09,358805.06,892787.0,1251592.06,6
2026-04-10,480604.42,779848.0,1260452.42,5
2026-04-13,480604.42,787542.0,1268146.42,5
2026-04-14,480604.42,786425.0,1267029.42,5
2026-04-15,354463.63,910038.0,1264501.63,6
2026-04-16,291727.32,976296.0,1268023.32,6
2026-04-17,165937.18,1080382.0,1246319.18,7
2026-04-20,106671.78,1140121.0,1246792.78,7
2026-04-21,288429.54,957485.0,1245914.54,6
2026-04-22,228728.02,1012208.0,1240936.02,6
2026-04-23,226036.99,1015265.0,1241301.99,6
2026-04-24,101878.72,1138793.0,1240671.72,7
2026-04-27,101878.72,1148834.0,1250712.72,7
2026-04-28,1335.58,1271386.0,1272721.58,8
2026-04-29,1335.58,1281169.0,1282504.58,8
2026-04-30,1335.58,1273485.0,1274820.58,8
2026-05-06,1335.58,1263254.0,1264589.58,8
2026-05-07,120217.99,1135289.0,1255506.99,7
2026-05-08,242194.3,1001968.0,1244162.3,6
2026-05-11,86679.89,1166270.0,1252949.89,7
2026-05-12,26494.25,1221635.0,1248129.25,7
2026-05-13,26494.25,1216494.0,1242988.25,7
2026-05-14,26494.25,1202697.0,1229191.25,7
2026-05-15,212552.74,1013881.0,1226433.74,6
2026-05-18,399826.31,821074.0,1220900.31,5
2026-05-19,277994.64,944757.0,1222751.64,6
2026-05-20,219635.47,1000410.0,1220045.47,6
2026-05-21,219635.47,1019434.0,1239069.47,6
2026-05-22,219635.47,1033036.0,1252671.47,6
2026-05-25,329672.78,923095.0,1252767.78,6
2026-05-26,466138.99,797596.0,1263734.99,5
2026-05-27,496855.62,762883.0,1259738.62,5
2026-05-28,512286.75,738559.0,1250845.75,5
2026-05-29,693069.08,567464.0,1260533.08,4
2026-06-01,630076.71,632937.0,1263013.71,4
2026-06-02,747229.65,522389.0,1269618.65,3
2026-06-03,609015.73,661142.0,1270157.73,4
2026-06-04,609015.73,675264.0,1284279.73,4
2026-06-05,690531.73,600874.0,1291405.73,3
2026-06-08,799795.5,491942.0,1291737.5,3
2026-06-09,855567.08,439562.0,1295129.08,3
2026-06-10,882808.36,413332.0,1296140.36,3
2026-06-11,817991.51,480151.0,1298142.51,3
2026-06-12,753119.65,534766.0,1287885.65,3
