date,cash,market_value,equity,positions
2025-10-16,617583.48,645668.0,1263251.48,5
2025-10-17,495751.81,750122.0,1245873.81,6
2025-10-20,613382.34,637881.0,1251263.34,5
2025-10-21,737737.76,516426.0,1254163.76,4
2025-10-22,618456.76,633451.0,1251907.76,5
2025-10-23,744780.15,511269.0,1256049.15,4
2025-10-24,619255.53,634980.0,1254235.53,5
2025-10-27,443243.22,808731.0,1251974.22,7
2025-10-28,383267.63,865172.0,1248439.63,7
2025-10-29,261886.08,996462.0,1258348.08,7
2025-10-30,196607.87,1045133.0,1241740.87,7
2025-10-31,238226.82,998140.0,1236366.82,7
2025-11-03,482826.81,760717.0,1243543.81,5
2025-11-04,482826.81,762022.0,1244848.81,5
2025-11-05,362115.43,882386.0,1244501.43,6
2025-11-06,362115.43,887868.0,1249983.43,6
2025-11-07,303320.14,947915.0,1251235.14,6
2025-11-10,303320.14,953612.0,1256932.14,6
2025-11-11,303320.14,952526.0,1255846.14,6
2025-11-12,303320.14,963963.0,1267283.14,6
2025-11-13,303320.14,971964.0,1275284.14,6
2025-11-14,174775.43,1093890.0,1268665.43,7
2025-11-17,2765.71,1253474.0,1256239.71,8
2025-11-18,117644.77,1134338.0,1251982.77,7
2025-11-19,117644.77,1149990.0,1267634.77,7
2025-11-20,117644.77,1145303.0,1262947.77,7
2025-11-21,117644.77,1137154.0,1254798.77,7
2025-11-24,117644.77,1127895.0,1245539.77,7
2025-11-25,117644.77,1135870.0,1253514.77,7
2025-11-26,117644.77,1136299.0,1253943.77,7
2025-11-27,55830.7,1200231.0,1256061.7,7
2025-11-28,41821.56,1208329.0,1250150.56,7
2025-12-01,41821.56,1217784.0,1259605.56,7
2025-12-02,41821.56,1222494.0,1264315.56,7
2025-12-03,41821.56,1217348.0,1259169.56,7
2025-12-04,226481.11,1036289.0,1262770.11,6
2025-12-05,100493.36,1179054.0,1279547.36,7
2025-12-08,100493.36,1178006.0,1278499.36,7
2025-12-09,100493.36,1166399.0,1266892.36,7
2025-12-10,100493.36,1156810.0,1257303.36,7
2025-12-11,284537.38,971576.0,1256113.38,6
2025-12-12,284537.38,975977.0,1260514.38,6
2025-12-15,284537.38,986243.0,1270780.38,6
2025-12-16,284537.38,984551.0,1269088.38,6
2025-12-17,546758.94,725872.0,1272630.94,4
2025-12-18,419565.88,853437.0,1273002.88,5
2025-12-19,166598.13,1104109.0,1270707.13,7
2025-12-22,332044.31,935472.0,1267516.31,6
2025-12-23,270324.26,1004707.0,1275031.26,6
2025-12-24,254170.1,1017603.0,1271773.1,6
2025-12-25,254170.1,1022772.0,1276942.1,6
2025-12-26,254170.1,1024484.0,1278654.1,6
2025-12-29,72559.89,1207617.0,1280176.89,7
2025-12-30,9095.4,1272470.0,1281565.4,7
2025-12-31,71618.49,1208466.0,1280084.49,7
2026-01-05,192036.57,1099926.0,1291962.57,6
2026-01-06,1276.99,1321489.0,1322765.99,8
2026-01-07,3176.01,1296476.0,1299652.01,9
2026-01-08,241.98,1281536.0,1281777.98,9
2026-01-09,231219.57,1053675.0,1284894.57,7
2026-01-12,231219.57,1049845.0,1281064.57,7
2026-01-13,231219.57,1057414.0,1288633.57,7
2026-01-14,322590.08,962560.0,1285150.08,7
2026-01-15,484239.14,800856.0,1285095.14,6
2026-01-16,507396.53,768202.0,1275598.53,6
2026-01-19,529686.63,744871.0,1274557.63,4
2026-01-20,529686.63,739517.0,1269203.63,4
2026-01-21,266479.69,998250.0,1264729.69,6
2026-01-22,391584.54,873494.0,1265078.54,5
2026-01-23,391584.54,866043.0,1257627.54,5
2026-01-26,538672.67,730075.0,1268747.67,4
2026-01-27,416451.9,856944.0,1273395.9,5
2026-01-28,354867.89,928254.0,1283121.89,5
2026-01-29,354867.89,941061.0,1295928.89,5
2026-01-30,275668.74,1004807.0,1280475.74,6
2026-02-02,455437.01,801484.0,1256921.01,5
2026-02-03,392585.67,876709.0,1269294.67,5
2026-02-04,329557.29,954898.0,1284455.29,5
2026-02-05,187997.94,1100120.0,1288117.94,6
2026-02-06,186962.93,1100997.0,1287959.93,6
2026-02-09,186962.93,1105706.0,1292668.93,6
2026-02-10,186962.93,1107589.0,1294551.93,6
2026-02-11,186962.93,1111490.0,1298452.93,6
2026-02-12,186962.93,1113869.0,1300831.93,6
2026-02-13,180342.86,1093982.0,1274324.86,6
2026-02-24,376423.72,906912.0,1283335.72,5
2026-02-25,248119.37,1048401.0,1296520.37,6
2026-02-26,248119.37,1030803.0,1278922.37,6
2026-02-27,248119.37,1032174.0,1280293.37,6
2026-03-02,371235.81,926262.0,1297497.81,5
2026-03-03,493268.6,807746.0,1301014.6,4
2026-03-04,671096.01,634211.0,1305307.01,4
2026-03-05,599704.11,702687.0,1302391.11,5
2026-03-06,625941.45,674394.0,1300335.45,5
2026-03-09,557767.59,738014.0,1295781.59,5
2026-03-10,493196.8,796346.0,1289542.8,5
2026-03-11,359195.97,948804.0,1307999.97,6
2026-03-12,313563.1,997425.0,1310988.1,6
2026-03-13,313563.1,991570.0,1305133.1,6
2026-03-16,312256.09,994752.0,1307008.09,6
2026-03-17,502936.06,802487.0,1305423.06,5
2026-03-18,502936.06,794593.0,1297529.06,5
2026-03-19,502936.06,799145.0,1302081.06,5
2026-03-20,502936.06,795005.0,1297941.06,5
2026-03-23,625318.42,673423.0,1298741.42,4
2026-03-24,816163.26,475053.0,1291216.26,3
2026-03-25,688525.08,598359.0,1286884.08,4
2026-03-26,688525.08,597057.0,1285582.08,4
2026-03-27,688525.08,605708.0,1294233.08,4
2026-03-30,501131.36,799952.0,1301083.36,5
2026-03-31,501131.36,793384.0,1294515.36,5
2026-04-01,372453.91,922957.0,1295410.91,6
2026-04-02,193355.34,1104980.0,1298335.34,7
2026-04-03,129722.8,1148918.0,1278640.8,7
2026-04-07,129722.8,1148096.0,1277818.8,7
2026-04-08,129722.8,1156576.0,1286298.8,7
2026-04-09,129722.8,1154045.0,1283767.8,7
2026-04-10,318315.36,974250.0,1292565.36,6
2026-04-13,318315.36,981780.0,1300095.36,6
2026-04-14,318315.36,981791.0,1300106.36,6
2026-04-15,253570.53,1044491.0,1298061.53,6
2026-04-16,4067.67,1296290.0,1300357.67,8
2026-04-17,2953.66,1272649.0,1275602.66,8
2026-04-20,2953.66,1273753.0,1276706.66,8
2026-04-21,127117.11,1148091.0,1275208.11,7
2026-04-22,116555.3,1152826.0,1269381.3,7
2026-04-23,199.22,1269926.0,1270125.22,9
2026-04-24,199.22,1265519.0,1265718.22,9
2026-04-27,199.22,1277479.0,1277678.22,9
2026-04-28,199.22,1299097.0,1299296.22,9
2026-04-29,199.22,1308751.0,1308950.22,9
2026-04-30,199.22,1300808.0,1301007.22,9
2026-05-06,199.22,1296185.0,1296384.22,9
2026-05-07,3012.58,1288564.0,1291576.58,9
2026-05-08,111697.92,1167165.0,1278862.92,8
2026-05-11,49972.87,1238086.0,1288058.87,8
2026-05-12,36292.73,1246879.0,1283171.73,8
2026-05-13,36292.73,1241771.0,1278063.73,8
2026-05-14,5682.44,1257820.0,1263502.44,9
2026-05-15,218760.38,1041764.0,1260524.38,7
2026-05-18,414939.29,839967.0,1254906.29,5
2026-05-19,289746.75,967009.0,1256755.75,6
2026-05-20,320861.77,931478.0,1252339.77,6
2026-05-21,320861.77,949981.0,1270842.77,6
2026-05-22,320861.77,964160.0,1285021.77,6
2026-05-25,433998.72,852515.0,1286513.72,6
2026-05-26,572029.74,724253.0,1296282.74,5
2026-05-27,603905.49,689693.0,1293598.49,5
2026-05-28,535314.78,749952.0,1285266.78,6
2026-05-29,721761.93,574459.0,1296220.93,5
2026-06-01,657233.15,642298.0,1299531.15,5
2026-06-02,682347.91,626848.0,1309195.91,4
2026-06-03,499136.29,810812.0,1309948.29,5
2026-06-04,499136.29,823491.0,1322627.29,5
2026-06-05,708349.16,621638.0,1329987.16,3
2026-06-08,820850.47,509503.0,1330353.47,3
2026-06-09,746413.22,588840.0,1335253.22,4
2026-06-10,774921.53,563703.0,1338624.53,4
2026-06-11,708304.21,632196.0,1340500.21,4
2026-06-12,641646.88,687524.0,1329170.88,4
