date,cash,market_value,equity,positions
2025-01-10,481694.42,756093.0,1237787.42,4
2025-01-13,481694.42,753528.0,1235222.42,4
2025-01-14,481694.42,759056.0,1240750.42,4
2025-01-15,360883.01,877118.0,1238001.01,5
2025-01-16,360883.01,883317.0,1244200.01,5
2025-01-17,477878.03,762285.0,1240163.03,4
2025-01-20,477878.03,754917.0,1232795.03,4
2025-01-21,247152.06,980214.0,1227366.06,6
2025-01-22,63719.38,1143700.0,1207419.38,7
2025-01-23,238698.29,969014.0,1207712.29,6
2025-01-24,238698.29,974720.0,1213418.29,6
2025-01-27,238698.29,980156.0,1218854.29,6
2025-02-05,238698.29,970703.0,1209401.29,6
2025-02-06,339021.99,878110.0,1217131.99,5
2025-02-07,339021.99,880535.0,1219556.99,5
2025-02-10,240923.49,979691.0,1220614.49,6
2025-02-11,424383.95,795063.0,1219446.95,5
2025-02-12,331626.83,900165.0,1231791.83,5
2025-02-13,297497.96,930232.0,1227729.96,5
2025-02-14,191955.75,1059751.0,1251706.75,6
2025-02-17,191491.75,1064285.0,1255776.75,6
2025-02-18,66340.34,1191972.0,1258312.34,7
2025-02-19,244337.85,1016146.0,1260483.85,6
2025-02-20,242536.83,1023704.0,1266240.83,6
2025-02-21,241633.82,1049445.0,1291078.82,6
2025-02-24,166754.16,1108097.0,1274851.16,7
2025-02-25,7162.67,1257215.0,1264377.67,8
2025-02-26,109747.07,1160468.0,1270215.07,7
2025-02-27,109747.07,1158232.0,1267979.07,7
2025-02-28,3183.37,1238030.0,1241213.37,8
2025-03-03,99155.38,1146651.0,1245806.38,7
2025-03-04,204599.18,1025758.0,1230357.18,6
2025-03-05,204599.18,1033860.0,1238459.18,6
2025-03-06,81822.26,1172628.0,1254450.26,7
2025-03-07,20167.23,1231482.0,1251649.23,7
2025-03-10,174790.83,1068004.0,1242794.83,6
2025-03-11,291831.82,950830.0,1242661.82,5
2025-03-12,170030.16,1072979.0,1243009.16,6
2025-03-13,170030.16,1071947.0,1241977.16,6
2025-03-14,170030.16,1111180.0,1281210.16,6
2025-03-17,220582.76,1052941.0,1273523.76,7
2025-03-18,459069.38,834800.0,1293869.38,6
2025-03-19,425725.02,879298.0,1305023.02,6
2025-03-20,238724.9,1052384.0,1291108.9,8
2025-03-21,192045.31,1074074.0,1266119.31,9
2025-03-24,312122.78,957052.0,1269174.78,7
2025-03-25,213702.19,1046548.0,1260250.19,7
2025-03-26,197937.04,1064093.0,1262030.04,7
2025-03-27,73488.7,1209001.0,1282489.7,8
2025-03-28,15405.6,1263444.0,1278849.6,8
2025-03-31,15405.6,1257233.0,1272638.6,8
2025-04-01,144583.54,1128047.0,1272630.54,7
2025-04-02,137043.46,1124527.0,1261570.46,7
2025-04-03,137043.46,1109544.0,1246587.46,7
2025-04-07,137043.46,1034984.0,1172027.46,7
2025-04-08,804039.17,381044.0,1185083.17,2
2025-04-09,804039.17,384408.0,1188447.17,2
2025-04-10,804039.17,387040.0,1191079.17,2
2025-04-11,686888.72,502448.0,1189336.72,3
2025-04-14,686888.72,501002.0,1187890.72,3
2025-04-15,628713.6,559299.0,1188012.6,3
2025-04-16,628713.6,563460.0,1192173.6,3
2025-04-17,628713.6,560466.0,1189179.6,3
2025-04-18,506958.68,679560.0,1186518.68,4
2025-04-21,391746.73,793592.0,1185338.73,5
2025-04-22,508837.68,684393.0,1193230.68,4
